created_at,sentiment,fear,anger,anticipation,trust,surprise,positive,negative,sadness,disgust,joy,emotional_words
2020-04-13 20:28:59,-0.8316,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,"shooting,school"
2020-04-13 20:28:03,0.4215,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,"school,shooting"
2020-04-13 20:25:43,0.25,0.0,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,"convince,vote"
2020-04-10 20:30:28,-0.6369,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,"insane,actual,disease,killing"
2020-04-10 20:28:10,-0.4389,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,real
2020-04-07 23:21:46,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-07 23:14:25,-0.7579,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.18181818181818182,0.0,"horrible,barbaric,choice,forced"
2020-04-07 23:13:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-07 23:11:52,0.3612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cleaning
2020-04-07 23:10:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-07 23:07:44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-07 22:57:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-07 22:52:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-07 22:50:12,0.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2020-04-05 15:57:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
